key,nom,editeur,categories,installs,avis,note,cloud,modele_dc,derniere_version_dc
com.miniorange.git.authentication.bitbucket-git-authentication,Git Client Authentication via SSO for Bitbucket,miniOrange,Integrations;Utilities;Security,1,0,0,non,atlassian,2026-09-15
com.celestecs.jira.celestecs-jql-extensions,CelesteCS JQL Extensions for Jira,Celeste Creative Solutions,Workflow;Reports;Dependency management;Project management,1,0,0,non,atlassian,2021-06-10
de.catworkx.jira.plugins.project-configuration-publisher,Teamworkx Configuration Publisher,catworkx GmbH,Admin tools;Reports;Documentation;Utilities,1,0,0,non,atlassian,2026-03-02
io.kazimir.controlfreak,Control Freak,Doitb,Utilities,1,0,0,non,atlassian,2025-09-19
com.mgmtp.jira.plugin.workflow-graphic-plugin,Link Workflow Graphic for Jira,mgm technology partners,Admin tools;Workflow,1,0,0,non,atlassian,2025-04-29
com.cprime.bitbucket.plugins.globalsso-for-bitbucket,Global SSO for Bitbucket,Appfire,Admin tools;Integrations;Utilities;Security,1,0,0,non,atlassian,2026-05-12
com.valiantys.valiantys-assessment-jira,Valiantys Assessment for Jira,GLiNTECH - a Valiantys company,,4,0,0,non,free,2026-09-24
com.medeuit.jira.sd-queues-extension,Service Desk Queues Extension,Medeu IT,Tasks;Utilities;Design tools;IT & helpdesk,4,0,0,non,free,2026-03-30
com.appnovation.jira.synack-integration,Synack for Jira Data Center & Server,"Synack, Inc.",Continuous integration;Code review;Security,4,0,0,non,free,2026-07-01
com.reviewnudgebot.slack,ReviewNudgeBot for Slack,ReviewNudgeBot,,0,3,5.0,oui,vendor,2024-10-14
com.ivelum.teamplify.core,"Time Tracking, Standups & Time-Off Management for Jira Teams",ivelum,Time tracking;Reports;Integrations;Project management,0,3,5.0,oui,vendor,2023-01-11
com.atlassian.jira.mobile.jira-mobile-rest,Mobile Plugin for Jira Data Center,Atlassian,Mobile,0,5,4.5,non,free,2026-08-10
com.adaptavist.horizon.autoblocks,ScriptRunner Connect (integration platform for Jira & more),The Adaptavist Group,Admin tools;Integrations;Utilities;IDE,0,3,5.0,oui,free,2023-03-10
com.intento.atlassian.dc.confluence.wst,Intento Language Hub for Confluence,Intento Inc,,3,0,0,non,vendor,2026-09-16
com.profit.okr.plugin,Profit.co OKRs for Jira Data Center,Profit.co,Workflow;Tasks;Integrations;Project management,3,0,0,non,free,2026-04-22
sk.tempest.jira.dynatrace,Dynatrace Integration for Jira,Alanata,Integrations;Monitoring,3,0,0,non,vendor,2025-10-01
de.smartics.atlassian.confluence.smartics-doctype-addon-vmodellxt,Blueprints for V-Modell XT,smartics,Documentation;Project management,3,0,0,non,free,2024-10-22
app.piplanning.io,piplanning.io,Scaled Agile Inc.,,0,2,5.0,oui,free,2023-09-15
unito.addons.jira.wrike,Wrike 2 Way Integration for Jira,Unito,Workflow;Integrations;Utilities;Project management,0,2,5.0,oui,vendor,2026-01-30
discord.myjirabot,Discord integration for Jira by Redwerk,Redwerk,,0,4,3.94,oui,free,2023-11-07
atlassian.bitbucket.server.jenkins.integration,Jenkins integration for Bitbucket,Atlassian,Build management;Deployments,0,3,4.17,oui,free,2024-07-23
com.atlassian.jira.migration.jira-migration-plugin,Jira Cloud Migration Assistant,Atlassian,Admin tools;Utilities,0,20,2.81,non,free,2026-09-24
com.atlassian.migration.confluence.connector,Migration Connector for Confluence,Atlassian,,2,0,0,non,free,2026-09-22
com.atlassian.app-compatibility-scanner.scanner-app,App Compatibility Scanner,Atlassian Labs,,2,0,0,non,free,2026-02-19
com.gfh.jira.plugin.stormai,Storm AI for Jira,"Goldfinger Holdings, Inc.",Workflow;Project management;Testing & QA,2,0,0,non,free,2026-03-18
com.raindrop.node-status,Node Status Switcher for Confluence,Sean Midkiff,,2,0,0,non,free,2026-05-07
com.intrafind.if-pl-jira,iFinder Connector Utility for Jira,IntraFind Software AG,,2,0,0,non,free,2025-07-15
seatbelt,Seatbelt for Jira,arielpartners,Utilities;Project management,2,0,0,oui,vendor,2026-01-25
com.vivun.hero.HeroVivun,Vivun - for Jira On-Premise,Vivun Inc.,Documentation;Integrations;CRM,2,0,0,non,free,2024-10-02
Sinequa.AtlassianJiraAddon.v7,Sinequa ES for Jira,Sinequa,Integrations,2,0,0,non,vendor,2026-09-16
solutions.com.atlassian.com2,"Integrated Governance, Risk and Compliance Management System",catworkx GmbH,Reports;Document management;Security;Project management,0,1,5.0,oui,vendor,2025-05-20
com.vd.assetbankwf,Asset Bank Workflow,Vincent D,,0,1,5.0,oui,free,2024-08-23
c.parey,Workflow Exporter for Jira,Christian Parey,Workflow;Shared workflows,0,1,5.0,oui,free,2022-11-18
keepersecurity.bitbucket.pipeline.keeper-secrets-manager-pipe,Keeper Secrets Manager for Bitbucket Pipeline,Keeper Security,Security,0,1,5.0,oui,free,2022-03-31
unito.io.jira.googlesheets,Google Sheets 2 Way Integration for Jira,Unito,,0,1,5.0,oui,vendor,2026-01-30
com.statushero.atlassian.jira,Steady for Jira (Formerly Status Hero),Steady (Formerly Status Hero),Workflow;Reports;Utilities;Project management,0,1,5.0,oui,vendor,2021-08-05
unito.io.marketplace.asana,Salesforce 2 Way Integration for Jira,Unito,Workflow;Integrations;IT & helpdesk;CRM,0,1,5.0,oui,vendor,2025-05-15
com.atlassian.troubleshooting.plugin-bamboo,Troubleshooting and Support for Bamboo,Atlassian,,0,1,5.0,non,free,2026-07-08
io.snyk.bitbucketserver,Snyk for Bitbucket Server,Snyk.io,Continuous integration;Code quality;Security;Dependency management,0,1,5.0,non,free,2019-11-05
com.atlassian.migration.agent,Confluence Cloud Migration Assistant,Atlassian,Admin tools;Utilities,0,13,2.67,non,free,2026-09-21
com.atlassian.plugins.authentication.atlassian-authentication-plugin,SSO for Atlassian Data Center,Atlassian,Integrations,0,16,2.58,non,free,2024-09-05
placeholder_temp.smartsheet.com,Smartsheet Connector for Jira,Smartsheet,Project management,0,8,2.66,oui,vendor,2024-07-25
unito.io.marketplace.github,GitHub 2 Way Integration for Jira,Unito,Workflow;Integrations;Utilities;Project management,0,3,2.92,oui,vendor,2025-07-10
com.churrie.classifierForJira,"Classifier Bridge For Jira, 2 way Sync and Json Intake",Churrie Works Inc,,0,0,0,non,atlassian,2026-07-07
com.teamswork.export.owly-confluence-data-exporter,Owly Json Data Exporter for Confluence,"Teams, Work. Ltd",,0,0,0,non,atlassian,2026-05-04
com.dsr.atlassian.jira.timesheet-jira-plugin,Pi Track: Smart timetracking for Jira,DSR Corporation,Admin tools;Time tracking;Reports;Project management,0,0,0,non,atlassian,2026-09-16
com.miniorange.migration.confluence-migration-assistant,"DLP - Sensitive Data (PII, GDPR) Scanner for Confluence",miniOrange,Admin tools,0,0,0,non,atlassian,2026-07-08
com.churrie.classifierForConfluence,Classifier - Page Classification for Confluence,Churrie Works Inc,,0,0,0,non,atlassian,2026-07-15
com.plateer.matilda.smart-license-for-confluence,Smart License Manager for Confluence,Plateer,Project management,0,0,0,non,atlassian,2026-06-24
net.brokenbuild.dc.throughput-chart,Throughput Charts for Jira teams (Agile Graphs Metrics KPIs),Broken Build,Dashboard gadgets;Charts & diagramming;Reports;Project management,0,0,0,non,atlassian,2026-08-25
com.sourcesense.jira.plugin.pec-mail-handler,PEC Mail Handler for Jira,Sourcesense,Admin tools;Email;IT & helpdesk,0,0,0,oui,atlassian,2025-12-15
com.medeuit.jira.servicedesk-portal-extension,Service Desk Portal Extension,Medeu IT,Themes & styles;Utilities;Design tools;IT & helpdesk,0,0,0,non,atlassian,2026-08-17
com.medeuit.jira.ticket-actions,Ticket Actions,Medeu IT,Admin tools;Utilities;IT & helpdesk;Project management,0,0,0,non,atlassian,2025-09-26
com.smateso.plugins.confluence.03-group-permission-copy,Group Permission Copy for Confluence,EB Cloud Engineering,,0,0,0,non,atlassian,2026-07-20
com.medeuit.jira.jira-sd-releases-tab,SD Releases Tab,Medeu IT,Admin tools;Reports;Security;Project management,0,0,0,oui,atlassian,2025-06-25
pl.softlist.jira.lp.jira-kazakh-language-pack,Kazakh Language Pack for Jira,Softlist Sp. z o.o.,Language packs,0,0,0,non,atlassian,2025-08-07
de.t2consult.atlassian.confluence.attachmentscanner,Attachment Scanner for Confluence,t2consult,,0,0,0,non,atlassian,2026-08-03
com.sevidev.confluence.newspopup.announcementsforconfluence,Announcements for Confluence,Sevidev,Admin tools;Workflow;Tasks;Project management,0,0,0,non,atlassian,2023-10-04
eu.toimproveit.atlassian.terminal4bamboo,Terminal for Bamboo,2improveIT,Admin tools;Utilities;Monitoring;Security,0,0,0,non,atlassian,2025-10-22
eu.toimproveit.atlassian.terminal4confluence,Terminal for Confluence,2improveIT,Admin tools;Utilities;Monitoring;Security,0,0,0,non,atlassian,2025-10-22
com.miniorange.license.manager.jira.licensemanager-jira,Centralized License Manager for Jira,miniOrange,Admin tools,0,0,0,non,atlassian,2025-04-30
com.colossean.fancyfields,Fancy Fields for Jira,Colossean,Admin tools;Custom fields;Tasks;IT & helpdesk,0,0,0,non,atlassian,2026-01-20
com.miniorange.rest.auth.bitbucket-rest-api,Enhanced API Authentication for Bitbucket with OAuth/JWT,miniOrange,Admin tools;Integrations;Utilities;Security,0,0,0,non,atlassian,2026-06-20
com.atlassian.confluence.plugins.gadgets,Gadgets for Confluence,Atlassian,,0,2,2.5,non,free,2026-06-04
com.smartbear.collab-confluence-server-plugin,Collaborator for Confluence,SmartBear,Code quality;Code review,1,0,0,non,free,2026-08-21
com.miniorange.usersync.miniorange-usersync-crowd,"mo SCIM Provisioning, User & Group Sync for Crowd",miniOrange,Admin tools;Integrations;Utilities,1,0,0,non,vendor,2024-10-25
com.go2group.ccaj,Client Certificate Authenticator for Jira,"Goldfinger Holdings, Inc.",,1,0,0,non,vendor,2025-04-02
com.atlassian.securetunnel.client.tunnel-client-plugin,Application tunnels,Atlassian,Admin tools;Integrations;Security,0,1,2.5,non,free,2026-09-11
com.atlassian.bitbucket.migration.bitbucket-migration-plugin,Bitbucket Cloud Migration Assistant,Atlassian,Admin tools;Utilities,0,2,1.25,non,free,2026-09-23
productplan.confluence,ProductPlan for Confluence Cloud,ProductPlan,,0,1,1.25,oui,vendor,2017-06-15
unito.io.jira.jira,ClickUp 2 Way Integration for Jira,Unito,Workflow;Tasks;Integrations;Project management,0,1,1.0,oui,vendor,2025-07-10
com.atlassian.jira.plugins.jira-dc-rovo-plugin,Rovo Connector for Jira Data Center,Atlassian,,0,0,0,non,free,2026-04-14
com.snowflake.openflow.confluence.snowflake-openflow-app,Snowflake Openflow Companion for Confluence Data Center,Snowflake,,0,0,0,non,free,2026-03-23
partner.solutions.bytesource.extended-cloudsla,Extended Cloud SLA by Bytesource,ByteSource Technology Consulting GmbH,,0,0,0,oui,vendor,2025-10-21
partner.solutions.sngular.pmfj,Process Monitoring for Jira,Sngular,Workflow;Reports;Monitoring;Project management,0,0,0,oui,vendor,2025-08-12
partner.solutions.adaptavist.licensemgt,License Mgt & Compliance for JSM with Adaptavist,The Adaptavist Group,,0,0,0,oui,vendor,2025-07-30
partner.solutions.eficode.hrsm,Integrated HR service management with JSM,Eficode,,0,0,0,oui,vendor,2025-07-29
partner.solutions.eficode.ITXM,IT Experience Management & Experience Level Agreements,Eficode,,0,0,0,oui,vendor,2025-07-29
partner.solutions.eficode.GRC,"Governance, Risk and Compliance with Eficode",Eficode,,0,0,0,oui,vendor,2025-07-29
partner.solutions.eficode.itam,Advanced Asset Management with Eficode,Eficode,,0,0,0,oui,vendor,2025-07-29
partner.solutions.adaptavist.jsmmaritime,Transform your maritime digital operations with JSM,The Adaptavist Group,,0,0,0,oui,vendor,2025-07-21
partner.solutions.izeno.itam,IT Asset Management with Jira Service Management & Device42,iZeno Pte Ltd,,0,0,0,oui,vendor,2025-07-07
partner.solutions.izeno.automatejsm,Automate IT Operations for Jira Service Management,iZeno Pte Ltd,,0,0,0,oui,vendor,2025-07-07
partner.solutions.isostechnology.DC2CLOUD,Enterprise Data Center to Cloud Upgrade,Isos Technology.,,0,0,0,oui,vendor,2025-07-01
partner.solutions.isostechnology.SNOW-JSM,Accelerated ServiceNow to JSM Migration,Isos Technology.,IT & helpdesk,0,0,0,oui,vendor,2025-06-13
com.edgescan.edgescan-jira-server-plugin,Edgescan for Jira Data Center,Edgescan,,0,0,0,non,free,2026-06-08
com.centercode.platform.jira.integration,Centercode - User Testing & Product Feedback,Centercode,Reports;Integrations;Project management;Testing & QA,0,0,0,oui,vendor,2025-05-06
pesaflow,Pesa Flow,mkntale,,0,0,0,non,free,2025-01-06
com.rumiai.plugins.jira,Rumi AI,Rumi AI,,0,0,0,oui,free,2024-12-12
io.aha.ideas,Aha! Ideas for Jira,Aha! Labs Inc,,0,0,0,oui,vendor,2025-01-29
com.acupowererp.acumatica,Acumatica Integration,AcuPower LTD,,0,0,0,oui,free,2024-11-22
HR,HR ORG Workflow,HR Org,Workflow;Shared workflows,0,0,0,oui,free,2024-11-13
EFIT,EFIT Hardware/Software Workflow,Ennoble First INC,,0,0,0,oui,free,2024-11-08
com.cloudeagle.ai.marketplace,cloudeagle.ai,CloudEagle,,0,0,0,oui,free,2024-11-01
soprasteria.workflow,soprasteriaworkflow,Stephanie Louwagie,,0,0,0,oui,free,2024-10-30
com.intento.atlassian.dc.jira.wst,Intento Language Hub for Jira,Intento Inc,Language packs;Tasks;IT & helpdesk;Project management,0,0,0,non,vendor,2026-09-14
workflow-pmo,Workflow PMO,PMO-Sandbox,,0,0,0,oui,free,2024-07-29
diitz.testy.workflow,DIITZ testy,Patryk Kowalczyk testy,Workflow;Shared workflows,0,0,0,oui,free,2024-06-27
com.xqual.jira.jira-xstudio-plugin-datacenter,XStudio Integration for Jira Data Center,XQual,Testing & QA,0,0,0,non,free,2025-08-10
com.praecipio.intelligence.app,Praecipio Intelligence for JSM - AI Service Desk Agent,Praecipio,Documentation;IT & helpdesk,0,0,0,oui,free,2024-06-25
internalauditrequest.jira.pposbc,Internal Audit Request Workflow,Louis Jira,,0,0,0,oui,free,2024-04-18
soeR2024,soeR- Development team workflow used for testing,23021994IT,Admin tools,0,0,0,oui,free,2024-04-08
WKFLW,Workflow DedaNext,DedaNext,Workflow,0,0,0,oui,free,2024-03-14
pdvw,Product-design-dev workflow,Pedant,,0,0,0,oui,free,2024-03-01
cothema-dev-workflow,Cothema Dev Workflow,Cothema,Workflow,0,0,0,oui,free,2024-02-22
com.stratacomapps.mobile,"iOS, Android, Zebra and Browser barcode scanning JSM Assets","StrataCom, Inc.",IT & helpdesk,0,0,0,oui,vendor,2025-09-04
com.squadcast.incidents.squadcast-jira-dc,SolarWinds Incident Response (Squadcast) for Jira DC,SolarWinds Worldwide LLC,,0,0,0,non,free,2026-07-15
workflow.designed.for.cogent,Workflow for Scrum Projects,Usman Tariq,Workflow,0,0,0,oui,free,2024-03-13
sword,sword,sword,,0,0,0,oui,free,2023-12-15
UOW-UASII,UOW-UASII,University of Waterloo,,0,0,0,oui,free,2023-12-08
razorables.atlassian.com,Software Development Workflow (SCRUM),UnameX,Workflow,0,0,0,oui,free,2024-07-02
com.flyingdonkey.confluence.plugins.fdjsmworkflow,FD JSM Support Workflow,FD,Workflow;Shared workflows;IT & helpdesk;Project management,0,0,0,oui,free,2023-12-01
zone.back.workflows.bzstdvMC,back.zone Standart Workflow,back.zone,Workflow;Shared workflows,0,0,0,oui,free,2023-10-12
scrum.pro.workflow,SCRUM PRO - Extended SCRUM based workflow for professionals,iTech Solutions - Internet Technologies Füssl,Workflow;Shared workflows,0,0,0,oui,free,2023-05-05
com.tringapps.story.workflow,Tringapps: Story-Bug-Workflow,Tringapps,Workflow,0,0,0,oui,free,2023-02-17
orl-project-dolphin.atlassian.net,ORL Bug Workflow,BugWorkFlow,,0,0,0,oui,free,2023-05-17
com.ouigo.jira.workflow.squirel,CLIENT - Service-Request-&-Incident-Support-WF,Diego MD,Workflow;Shared workflows,0,0,0,oui,free,2023-02-23
com.aw,AW,Sam Italia,,0,0,0,oui,free,2023-01-31
webster.confluence.plugins.continuousoptimisation.workflow,Continuous-Optimisation-Workflow,Webster Workflows,Workflow;Shared workflows,0,0,0,oui,free,2023-01-16
com.highpeaksw.workflow,HighPeak Workflow,High Peak Software,,0,0,0,oui,free,2023-05-17
appflo.io,appflo.io for Jira,appflo.io,Reports,0,0,0,oui,vendor,2022-11-30
com.cdata.connent,CData Connect Cloud,CData Software,Workflow;Reports;Continuous integration;Deployments,0,0,0,oui,free,2022-11-11
test.dc-app-security-scanner-tests-app,Gold DC App Security scanner tests app,Test Partner - Ankur,Admin tools;Security,0,0,0,non,free,2023-11-17
la.st,"Categorization of Cloud, Server and Data center apps",Christian Parey,Workflow;Shared workflows,0,0,0,oui,free,2022-05-09
unito.io.jira.googlecalendar,Google Calendar 2 Way Integration for Jira,Unito,Workflow;Tasks;Utilities;Project management,0,0,0,oui,vendor,2025-07-10
com.atlassian.alan.hackathon.workflow,Hackathon Workflow Alan,Atlassian Labs,Workflow;Shared workflows,0,0,0,oui,free,2022-10-16
com.tabnine.plugins.atlassian,Tabnine for Bitbucket,Tabnine,Repository connectors;Integrations;Code quality;IDE,0,0,0,oui,free,2022-04-04
com.easyagile.accenture-workflow-bundle,Accenture & Easy Agile - Example Agile Team Workflow,Easy Agile,Workflow;Project management;Testing & QA,0,0,0,oui,free,2022-06-06
com.tx3.jira.workflow.vera.standard,Tricentis Vera Standard Workflow,Tricentis,Workflow;Shared workflows,0,0,0,oui,free,2024-02-21
com.nobl9,Nobl9,Nobl9,Integrations;Monitoring,0,0,0,oui,vendor,2022-02-03
EPICWFTST,Epic workflow,Dafna Levnevirth,Workflow;Shared workflows,0,0,0,oui,free,2022-03-04
Synple,Syn'ple workflow,Synvance,Workflow;Shared workflows,0,0,0,oui,free,2022-01-03
com.rootly.integrations.confluence,Manage incidents from Slack & Confluence by Rootly,Rootly,Workflow;Reports;Document management;Integrations,0,0,0,oui,free,2022-02-15
com.rootly.integrations.jira,Manage incidents from Slack & Jira by Rootly,Rootly,Workflow;Shared workflows;Tasks;Integrations,0,0,0,oui,free,2022-01-04
DSScrumWorkflow,DS Scrum Workflow,Yuliia,Workflow,0,0,0,oui,free,2021-11-12
glean-search-crawler-confluence-server,Glean Search Crawler For Confluence Data Center,Glean Technologies Inc,Document management;Utilities,0,0,0,non,vendor,2021-10-19
