url,nom,prix,scopes,scopes_anciens,statut
https://slack.com/marketplace/A92L0FXB9-stellar-payment-notifications,Stellar Payment Notifications & Slack Integration | Slack Marketplace,,chat:write:bot commands,,
https://slack.com/marketplace/A92U35XEJ-peerfives,PeerFives & Slack Integration | Slack Marketplace,Paid with free trial,channels:history channels:join channels:manage channels:read chat:write chat:write.public commands email emoji:read im:history openid profile reactions:read team:read users:read users:read.email,,
https://slack.com/marketplace/A938TS1QS-range,Range & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:join channels:read chat:write chat:write.customize chat:write.public commands groups:read identity.avatar identity.basic identity.email identity.team im:history im:write reactions:write team:read users:read users:read.email users:write,,
https://slack.com/marketplace/A971D0G6R-charthop,ChartHop & Slack Integration | Slack Marketplace,Included with service subscription,app_mentions:read assistant:write channels:history chat:write chat:write.public commands groups:history im:history im:read im:write team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A977MNJDV-useresponse,UseResponse & Slack Integration | Slack Marketplace,,channels:history channels:read channels:write chat:write:bot files:write:user incoming-webhook users:read,,
https://slack.com/marketplace/A98QXTVLJ-ludo,Ludo & Slack Integration | Slack Marketplace,Paid with free trial,incoming-webhook,,
https://slack.com/marketplace/A9AESRU12-smartsheet,Smartsheet & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public groups:read im:history im:read links:read links:write team:read users:read,,
https://slack.com/marketplace/A9AME0Y6R-visitor-queue,Visitor Queue & Slack Integration | Slack Marketplace,Paid,incoming-webhook,,
https://slack.com/marketplace/A9BMSD9S6-hippo-video,Hippo Video & Slack Integration | Slack Marketplace,,channels:read chat:write:user groups:read im:read im:write team:read users:read users:read.email,,
https://slack.com/marketplace/A9BP7F8G7-awork,awork & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public commands groups:read groups:write im:read im:write incoming-webhook users:read,,
https://slack.com/marketplace/A9C45N7UM-heymarket,Heymarket & Slack Integration | Slack Marketplace,Paid with free trial,bot channels:history channels:read chat:write:bot commands dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write incoming-webhook mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A9CJBK7SB-tesults,Tesults & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.customize chat:write.public groups:read,,
https://slack.com/marketplace/A9EL2C02H-officesimplify,OfficeSimplify & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands dnd:read groups:read identity.basic identity.email im:history im:write team:read users.profile:read users.profile:write users:read users:read.email users:write,,
https://slack.com/marketplace/A9G1TH4S2-loom,Loom & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write chat:write.public commands email groups:read im:read im:write links.embed:write links:read links:write mpim:read openid profile team:read users.profile:read users:read users:read.email,,
https://slack.com/marketplace/A9J9MESMB-triggercmd,TRIGGERcmd & Slack Integration | Slack Marketplace,,commands team:read,,
https://slack.com/marketplace/A9JJFKV52-bettercloud-spend-alerts,BetterCloud Spend Alerts & Slack Integration | Slack Marketplace,Free,chat:write chat:write.public incoming-webhook,,
https://slack.com/marketplace/A9JQD9JR4-thetool-aso-report,TheTool: ASO Report & Slack Integration | Slack Marketplace,,incoming-webhook,,
https://slack.com/marketplace/A9JTVFNCX-forecast,Forecast & Slack Integration | Slack Marketplace,Free,commands,,
https://slack.com/marketplace/A9L319MDY-testingbot,TestingBot & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot commands dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write incoming-webhook links:read links:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A9L3493N0-bionic-metrics,Bionic Metrics & Slack Integration | Slack Marketplace,Paid,channels:read chat:write chat:write.customize chat:write.public groups:read,,
https://slack.com/marketplace/A9MELHXE3-iorad,iorad & Slack Integration | Slack Marketplace,Free,app_mentions:read chat:write commands im:history links:read links:write team:read users:read users:read.email,,
https://slack.com/marketplace/A9MM4CX2P-cliphy,Cliphy & Slack Integration | Slack Marketplace,,commands,,
https://slack.com/marketplace/A9NK2TMFS-servicenow-otto-now-assist,ServiceNow Otto (Now Assist) & Slack Integration | Slack Marketplace,Paid,app_mentions:read channels:history channels:join channels:manage channels:read chat:write chat:write.customize conversations.connect:manage files:read groups:history groups:read groups:write im:history im:write incoming-webhook mpim:read mpim:write team:read users:read users:read.email,,
https://slack.com/marketplace/A9NNBG90T-rocketium,Rocketium & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write commands files:write groups:read im:read incoming-webhook mpim:read users:read,,
https://slack.com/marketplace/A9QDW8KTK-rollbutler,RollButler & Slack Integration | Slack Marketplace,Free,commands,,
https://slack.com/marketplace/A9QS4TX5Z-reception-with-app,Reception With App & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public groups:read users:read,,
https://slack.com/marketplace/A9QSW4XSB-fmt,Fmt & Slack Integration | Slack Marketplace,,commands,,
https://slack.com/marketplace/A9RRCCG73-hubspot,HubSpot & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read assistant:write channels:history channels:join channels:manage channels:read chat:write chat:write.customize chat:write.public commands conversations.connect:write files:read files:write groups:history groups:read groups:write im:history im:write links:read links:write mpim:read reactions:write team:read users:read users:read.email,,
https://slack.com/marketplace/A9XS1443S-slava,Slava & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot commands dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write links:read links:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A9YKRC3TP-nlsql-bot,nlsql bot & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/A9Z9ZNFE1-uptimebot,UptimeBot & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:join channels:read chat:write commands groups:read im:history mpim:read openid team:read users:read users:read.email,,
https://slack.com/marketplace/A9ZGJTE9H-stock,Stock & Slack Integration | Slack Marketplace,Free and paid plans available,chat:write commands files:read files:write im:history,,
https://slack.com/marketplace/AA2LN0BNJ-blue-matador,Blue Matador & Slack Integration | Slack Marketplace,,incoming-webhook,,
https://slack.com/marketplace/AA3A1ERC0-codegiant,Codegiant & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read chat:write:bot,,
https://slack.com/marketplace/AA3S25FHR-boostr,boostr & Slack Integration | Slack Marketplace,,channels:read channels:write chat:write:bot,,
https://slack.com/marketplace/AA41NL1K9-since,Since & Slack Integration | Slack Marketplace,,chat:write:bot commands,,
https://slack.com/marketplace/AA42VQN5U-google-analytics-insights,Google Analytics Insights & Slack Integration | Slack Marketplace,Paid with free trial,channels:read chat:write chat:write.public email groups:read incoming-webhook openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/AA4PZPLQL-facecamp,Facecamp & Slack Integration | Slack Marketplace,Free,channels:read files:write:user groups:read im:read mpim:read users:read,,
https://slack.com/marketplace/AA4RP24RL-dubb-video-sharing-reporting,Dubb - Video Sharing & Reporting & Slack Integration | Slack Marketplace,Free,incoming-webhook,,
https://slack.com/marketplace/AA5L5AARG-vizito,Vizito & Slack Integration | Slack Marketplace,Paid with free trial,chat:write users:read users:read.email,,
https://slack.com/marketplace/AA6A40N3A-teamretro,TeamRetro & Slack Integration | Slack Marketplace,Paid with free trial,incoming-webhook,,
https://slack.com/marketplace/AA6UYSB40-reportbugz,ReportBugz & Slack Integration | Slack Marketplace,,incoming-webhook,,
https://slack.com/marketplace/AA90ARQ2W-helix-alm,Helix ALM & Slack Integration | Slack Marketplace,,bot channels:history channels:read channels:write chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write incoming-webhook mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/AAANTJ6H1-signalzen,SignalZen & Slack Integration | Slack Marketplace,Free and paid plans available,app_mentions:read channels:history channels:manage channels:read chat:write chat:write.customize commands email files:read files:write groups:history groups:read groups:write im:history openid profile team:read users:read users:read.email,,
https://slack.com/marketplace/AABBQQYGM-,キンコン & Slack Integration | Slack Marketplace,Paid with free trial,channels:history chat:write commands openid users:read,,
https://slack.com/marketplace/AABU499TM-mondaycom,monday.com & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:history channels:join channels:manage channels:read chat:write chat:write.customize chat:write.public commands groups:history groups:read im:history im:write mpim:history reactions:read reactions:write search:read.im search:read.mpim search:read.private search:read.public search:read.users team:read usergroups:read usergroups:write users.profile:read users:read users:read.email,,
https://slack.com/marketplace/AACJK2NDR-flourish,Flourish & Slack Integration | Slack Marketplace,Paid with free trial,chat:write im:history im:write,,
https://slack.com/marketplace/AACT8URM5-basebot,basebot & Slack Integration | Slack Marketplace,,commands,,
https://slack.com/marketplace/AACV2J1AR-happeo,Happeo & Slack Integration | Slack Marketplace,Paid,app_mentions:read assistant:write channels:history channels:read chat:write chat:write.customize chat:write.public commands groups:history groups:read im:history im:read,,
https://slack.com/marketplace/AADH13DJ4-oomnitza-bot,Oomnitza Bot & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/AADHKT1QW-unrove,unrove & Slack Integration | Slack Marketplace,,bot channels:history channels:read chat:write:bot chat:write:user commands dnd:read emoji:read files:read files:write:user groups:history groups:read im:history im:read im:write incoming-webhook mpim:history mpim:read mpim:write pins:read pins:write reactions:read reactions:write rtm:stream stars:read stars:write team:read usergroups:read users.profile:read users:read users:read.email users:write,bot,classic
https://slack.com/marketplace/AAFE8LZ1P-cronhub,Cronhub & Slack Integration | Slack Marketplace,Paid with free trial,chat:write:bot incoming-webhook,,
https://slack.com/marketplace/AAFJB47CN-cloverleaf,Cloverleaf & Slack Integration | Slack Marketplace,Free,app_mentions:read channels:history channels:join channels:read chat:write chat:write.customize commands im:history users:read users:read.email,,
https://slack.com/marketplace/AAG4G5CQK-papermind,Papermind & Slack Integration | Slack Marketplace,Paid with free trial,app_mentions:read channels:read chat:write chat:write.customize chat:write.public commands groups:read identity.avatar identity.basic identity.email identity.team im:history im:read im:write incoming-webhook mpim:read mpim:write team:read users:read users:read.email users:write,,
https://slack.com/marketplace/AAGS627MG-hero-by-happyforce,Hero by Happyforce & Slack Integration | Slack Marketplace,Paid with free trial,channels:history chat:write chat:write.customize chat:write.public commands im:history im:write team:read users:read users:read.email users:write,,
https://slack.com/marketplace/AAJS9FQUD-workona,Workona & Slack Integration | Slack Marketplace,Free and paid plans available,channels:read channels:write chat:write groups:read im:read mpim:read users:read users:read.email,,
https://slack.com/marketplace/AAKSYE28L-moberries,MoBerries & Slack Integration | Slack Marketplace,Paid with free trial,incoming-webhook,,
